0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-364.1562,156.44733,-34.268917,-21.108921,-18.522665,-5.9904633,-33.870384,5.740936,-4.449368,-4.4551487,-12.684789,6.848693,2.4095294,-2.2683973,-11.160485,4.7980313,12.434821,18.05446,11.446889,11.311965,11.800705,0.25368774,-3.110837,-0.013299612,5.8173456,0.9093964,-1.1669886,-1.007755,-0.21502689,1.404291,2.890278,1.9107072,-0.17572151,2.526037,3.2675505,2.672807,-2.0738482,-0.6204864,5.8424354,2.1575978,dog_bark
-245.3484,87.67183,-27.466589,25.622925,-17.131027,18.533703,-3.896896,6.9132776,-13.974296,-6.903243,-1.3431277,0.5513488,1.9910114,1.4493161,2.0211694,5.5488334,6.1390185,4.153388,-1.3135233,5.0634055,1.1467252,4.7845817,0.46513003,4.448411,-0.06272293,4.8917575,2.482283,3.0799801,3.1953418,0.79941314,4.131594,-0.20366868,3.0852048,-1.0439003,4.5876455,-0.07135605,2.6035197,-0.045992266,1.3339497,1.6025627,gun_shot
-486.43253,123.80518,-35.076233,-19.784658,-10.474089,-11.384452,-3.9968414,-6.8274145,-7.8187375,1.9046731,8.318927,12.995682,10.578064,4.5660524,0.45172763,-4.0937543,-4.4352145,-3.0930035,-2.81905,-4.3756824,-6.315186,-6.2963247,-1.470591,0.899947,0.4349069,1.2378349,0.2999971,-1.9449298,-2.441709,-0.13328944,-0.42748857,-1.7762904,-0.119725004,0.7940371,0.6960936,-0.26491898,-0.9067114,0.371391,-0.47594598,-2.088542,dog_bark
-168.5952,72.97896,-79.80134,19.930183,-25.787476,9.1856785,-16.172981,19.559683,-10.762951,11.474401,-9.284377,8.868675,-5.3340244,8.418974,-7.5253005,11.439788,-9.7969055,9.82541,0.9360721,2.3164928,0.4829551,0.76259786,-2.6063716,2.457177,-4.32112,4.9902034,-4.715154,2.881163,-0.28831244,-5.5641327,-0.6301185,-3.1461535,-1.3685626,-0.48472482,-4.6016955,3.637365,-2.3119836,0.06035267,2.6458173,-0.20801337,children_playing
-507.3727,60.5431,-6.023554,-11.284498,-16.716234,-7.7066784,-9.115963,5.7209864,6.8482914,8.410895,2.1857655,5.8755407,8.343164,8.850333,4.4017024,4.976775,4.768735,5.8806057,3.910491,4.873295,3.031445,2.8051426,2.354087,2.12043,2.2156804,2.8929422,2.3812423,2.0340097,1.443362,0.2089255,0.024680005,0.8465716,1.2064188,1.7673705,1.6938467,2.2524395,1.4389173,0.9037775,0.4339048,1.308651,gun_shot
-287.14337,123.02428,-19.58213,27.387548,-8.27393,16.430004,-5.4461985,14.036533,-3.1447055,20.76503,2.6077394,15.624453,1.7895086,8.892554,3.571925,8.265763,3.082991,8.145127,4.256365,4.9231997,2.5367675,1.8089427,1.915521,2.4899328,4.197279,3.0040834,4.0244894,2.279794,3.773919,1.5219737,2.020204,0.39206368,1.9665961,1.8099449,2.9943037,0.39966536,1.9130553,0.68519074,2.045961,0.62558264,children_playing
-276.28024,122.07869,-16.787941,30.057787,-25.242,11.533154,-2.0908666,17.732738,2.5255964,12.82776,-1.5505342,15.575795,4.5671825,12.56538,2.6936893,11.073393,8.682373,6.886874,5.3214154,1.7582835,3.6843183,1.0209651,3.2543902,0.27271587,1.4906507,2.15896,4.273559,0.4693839,3.21003,1.3048246,1.8870636,1.4823949,1.7774659,0.2830548,2.6341066,-0.0068856827,-0.27536607,0.29881948,2.0759103,0.69109166,children_playing
-100.60653,132.27348,-30.391466,54.76339,-24.638203,12.746942,5.226736,10.979477,-4.7291837,13.07154,-17.10915,18.777561,-8.276644,9.1008215,-7.218551,9.378784,-10.850744,7.0139966,-4.664467,4.5388417,0.8269172,2.4973722,0.07535749,6.0868998,-1.1832172,5.548877,3.4793003,3.88731,-3.7771475,3.586989,-1.2326709,6.5748906,0.9072372,-1.8719016,2.0578246,6.7554545,1.7047843,4.689187,2.4984484,-1.9309375,engine_idling
-378.02975,106.89768,-5.7045445,-21.546526,-45.7,-27.702642,-34.359905,-1.4467824,14.399204,10.643001,13.41527,-0.88754153,-13.435846,-3.0455592,3.6918402,8.883913,8.567,-0.27914485,3.5884233,2.1160903,-13.5380945,-1.7670904,2.8012147,-3.6457233,0.62925583,2.4059267,-3.7743673,-4.3264112,0.7146773,-4.406515,-15.016619,-3.6326275,7.9379015,0.6034228,4.9382954,2.4246042,-2.6168866,-2.0885687,-2.6256268,-0.44565827,dog_bark
-193.06313,25.348845,-18.599895,29.119236,-9.813388,27.843327,-9.458194,25.184313,-1.6540589,12.178476,-5.5236473,13.543947,-0.6605454,10.191484,-2.6603944,12.604225,-1.5092394,11.010212,1.4803085,8.897953,3.1609573,0.76544505,4.146428,2.7479658,1.9550574,8.000631,-0.39638084,2.9914086,2.5033612,3.8676562,2.6819286,5.2420287,3.9765291,2.069819,2.110707,5.1794214,3.0066211,2.520187,2.540176,4.5501842,gun_shot
-299.76678,66.05979,-35.834133,-8.967862,-16.717249,19.322523,15.096776,17.735905,-6.1058526,7.641621,2.2970226,5.5951276,-10.193173,-2.3380544,5.599747,-0.5940668,0.38794884,6.7228284,-4.4224515,-3.625374,-0.041367196,-5.913137,-2.7327776,-4.8173494,-4.7785306,0.28104132,-5.391495,-5.209234,-5.6275306,-5.548899,-4.4675865,-4.515862,-2.4774375,-3.3497047,-1.4584025,-3.3321357,-3.4353342,-4.1602955,-3.4071558,-1.5714722,siren
-129.70259,75.24858,-3.957363,29.098097,-3.369998,37.59442,-6.220769,30.415056,-8.333975,20.009745,-2.2964766,9.751934,-2.2235718,6.66935,-7.205932,11.021164,-6.5160866,3.7149403,3.0858831,6.1637506,0.61299354,6.780222,3.6246653,3.0632854,1.5415196,3.5118709,-3.5921602,6.6249003,-1.6226431,1.3382586,3.895707,0.9918871,-5.0185056,0.9723445,-2.9840734,1.4469576,-1.0288786,0.30168554,-3.318869,1.8583536,jackhammer
-413.4473,108.18257,-33.76651,-31.926464,-27.542358,-14.597614,-19.348671,-15.035037,-7.899249,1.9431233,7.9992247,9.85567,6.457997,-0.29168007,-1.1141646,4.0849056,8.756503,8.519958,-3.1142273,-7.408537,-4.851162,-5.2357955,-5.2735863,1.0241172,5.2895904,3.0426524,-0.26916155,-0.9811401,0.5075003,-0.69598526,0.39855585,0.32807663,1.7760327,0.9669416,1.1873027,1.1825428,2.6721513,0.1878371,-2.5175085,0.8745235,dog_bark
-304.67914,159.76779,-31.177004,12.992255,-10.106577,18.468563,4.0344257,23.65144,4.539794,15.925048,-1.5885885,13.535459,2.0982614,11.980302,0.21353313,8.354021,1.9337544,6.029701,1.2658366,4.7544928,2.1680806,0.023281561,-1.3209465,4.6931815,3.24713,3.5783248,2.1747406,0.7376541,0.28719282,0.42179108,3.2494984,-0.4369665,-0.61009383,0.8543611,1.6290165,-0.6581364,-1.2289064,-1.2456256,1.9303784,-1.1495155,children_playing
-355.00784,54.8151,-7.7168503,9.6469345,-4.5132394,6.332929,0.32284683,7.107134,-5.513332,2.67834,-3.2007594,4.7246685,-2.1921701,3.8124962,2.07847,8.869423,2.1732168,2.86497,0.97987026,5.4920783,5.2771206,6.2960896,1.7135293,4.6422405,2.85692,4.2358155,3.276906,3.6712286,2.348546,2.7210267,1.1365337,2.4989123,2.5738084,1.5870397,2.005107,2.978871,1.2697384,0.39801827,-0.004779193,-0.39168137,gun_shot
-90.858154,18.62652,-19.084373,42.31381,-4.400048,11.306569,3.3529356,12.931138,-1.4713453,15.723373,-12.627529,9.828192,-3.3356602,5.3952727,-9.178018,4.611922,-7.377068,4.200534,-4.7369485,2.948834,-4.1269507,4.6067605,-3.8445728,2.8815293,-3.6485398,2.2120945,1.2226977,1.8873802,-3.8142576,0.7156944,-2.786407,-3.1953053,3.3083086,-0.18604292,-3.8141258,3.5612137,-0.47067985,1.3633218,-2.1250653,2.251925,drilling
-289.25082,132.27307,-83.08691,-58.242455,-23.51807,-12.914509,-35.393517,-2.4809642,1.0167027,-1.962303,-6.802483,13.473863,1.0056008,3.8051102,-1.5381864,3.4346528,-2.8606148,-2.0876062,1.8023424,1.0861747,-1.3163531,0.20721065,0.44704238,-0.755989,-0.7952526,0.15265091,1.7225907,-2.7171206,0.02376209,0.94628334,2.2452226,-2.0037673,-0.08690101,-0.7578654,1.213885,0.78504264,-0.8402853,-0.089960955,-1.5537882,-1.3088998,dog_bark
-306.10114,46.212112,9.3431015,42.794548,-1.7697632,5.4868636,-9.943559,25.15078,-22.820599,-2.5529861,-4.934479,-12.032022,-16.451612,15.346805,-9.761496,-5.7943983,1.5165262,6.304219,16.978989,3.043496,10.7716465,18.239424,3.640396,-3.3392015,-3.4599195,10.559755,-5.815301,-8.222785,-14.263736,-1.8975817,-8.279944,3.1518962,-5.3261194,-6.4629946,2.6142485,3.305905,-3.4497585,-0.7304417,14.477442,15.18266,car_horn
-340.83847,164.6797,-18.406908,1.1801044,-6.980339,27.572023,1.2220757,19.61488,6.147048,19.597776,-2.621492,11.623561,0.73277897,13.5070305,0.10318039,8.558079,1.7209427,7.206313,0.6850109,6.3827357,3.4588013,6.868364,-0.74883795,1.3599201,1.6516085,2.7458115,0.7194123,0.6560822,-0.16941793,0.44898334,0.7696184,0.578144,0.6568358,-0.44759908,1.3044372,0.87243396,-0.20989034,-1.376173,1.0255015,-0.18867418,children_playing
-194.3755,90.424835,-58.511024,17.350368,-13.571607,3.1083324,-12.361667,18.876928,-12.7723,12.525865,-11.212227,7.124581,-9.423233,11.11092,-9.577475,8.165293,-7.1713133,10.5784025,-4.743444,3.9868438,-1.9355156,4.423793,-4.584476,2.8212624,-3.1440494,4.520358,-5.612504,6.1889467,-5.853565,2.535748,-0.68223554,3.502742,-7.1690936,2.3948948,-3.8434014,1.2146481,-4.3399954,1.9456309,-0.8735237,0.32600522,street_music
-340.9966,121.53083,19.8976,41.78744,-49.00621,14.148499,-21.692453,8.828691,-18.987843,8.107555,-3.149875,-0.3756847,-11.566201,-4.257809,-6.187651,-6.9588284,-5.543514,-1.4648888,-4.1756625,2.0621927,-4.172845,-2.3927891,-4.335528,-0.7788792,-2.0562873,-1.3344653,-3.439225,-2.216134,-2.667735,-2.8433428,-1.0088998,-4.8263497,-1.1377467,-2.7416975,0.058254752,-3.5246427,-2.1649084,-4.0154333,-3.8496397,-2.3391838,gun_shot
-232.72296,77.03922,-36.00226,2.8336596,-12.119839,-16.803104,-14.300325,-5.01559,-14.490743,-2.9376588,-1.0482137,6.8774323,5.628356,1.8082483,1.4099615,8.371162,8.9874935,7.0491214,3.9393413,3.0365567,-0.97579885,-1.7463727,-3.4382453,-2.1634367,-2.3447244,-0.946469,-0.5793304,1.5573949,3.9444118,5.0377693,4.004821,1.3134062,0.4019541,1.7793617,2.6459105,3.799553,2.1789498,0.5756743,-1.200038,0.7370034,dog_bark
-135.8942,107.659454,-75.89863,-0.25558153,-22.600166,6.9748325,-10.345661,-2.676923,-26.8233,2.0204864,-13.939079,-1.3589964,-14.685389,-2.7117496,-14.591124,8.071137,0.39027202,4.4737034,-9.92578,-2.4525657,-1.6877233,1.1468891,-3.7107477,-1.4783463,-3.587498,6.80064,-5.1413174,-8.902029,-3.14109,18.052927,16.517014,-7.054507,-15.259184,0.5012829,5.861858,-3.4685042,5.4879575,14.425267,0.62849724,-20.71661,street_music
-257.06757,158.92291,-38.800026,23.703861,-3.0192761,17.228952,-4.657478,13.936243,-7.8179536,9.712162,-2.784267,12.386796,-6.117439,7.314939,-1.7118783,8.647969,-3.4890835,8.054536,-2.4264908,0.034435105,-3.9866164,5.829837,1.1721873,2.3748415,-7.7144403,-3.908846,1.0506788,-3.3236475,0.025860786,-0.40196976,-1.3761802,0.84437,-0.84632325,-3.3072343,-2.7041316,-1.3934393,-1.8628668,0.58027726,-0.27099788,-1.7812958,drilling
-333.02618,139.30981,-33.954357,21.671692,-2.0430841,25.21814,9.424063,16.392824,-18.447144,17.16905,-2.68498,6.1090927,-9.798322,3.0848706,-2.433447,6.365287,-9.548173,0.7908533,-7.0024047,4.4716697,-5.493818,-1.5032731,-4.1711245,3.5034997,-1.8773186,0.61990654,-4.065803,0.6130189,-1.678355,-0.22577839,-5.389566,-2.5697074,-1.7741477,-0.8017389,-3.9593492,-1.3879005,-1.9659256,-0.49141204,-1.378071,-2.3870533,siren
-369.14682,121.01811,1.150796,-8.818997,-7.788511,-2.3976154,-7.034575,7.726523,5.8026023,-0.3353716,5.364033,12.140466,3.7370098,-0.34429413,-1.3661665,-0.49031866,-0.86684966,0.6605851,0.3653014,-1.401664,0.09792725,-1.1808753,-0.8957516,1.5447848,3.743308,3.829774,3.5938087,2.2989135,0.42603597,1.2823781,0.6316349,0.5147337,0.80536526,0.80606097,2.035533,0.6134065,-0.55341935,0.48391005,0.6941719,-0.09778774,dog_bark
-154.63771,149.79904,-32.700066,13.582878,-28.873793,11.759288,-30.459866,1.3685887,-24.039886,-2.2211318,-17.328892,-2.0638413,-16.168362,0.103794076,-10.3443775,-2.8162644,-11.788847,-2.4858985,-11.204542,-2.391195,-8.798669,-1.6226013,-6.6094313,0.5628927,-4.152887,-0.5535844,-3.1692212,-2.2829912,-2.6459723,0.10092366,-3.9092891,-4.8121314,-2.548458,0.9023487,-1.9783597,-2.3735313,-1.2116295,-1.042735,-4.2682734,-5.683666,street_music
-175.99089,115.00343,-17.082726,37.082165,-0.7528698,16.696047,0.65225,13.926913,-14.018567,10.946218,-14.109046,12.192004,-10.654746,8.436962,-9.328401,8.107177,-11.705925,-0.47154227,-9.580635,4.745427,-7.6955194,4.701803,-5.9477468,-1.7052884,-8.861033,2.0992646,-1.4588972,2.8025463,-2.2727363,3.1242754,-8.798014,-0.9341254,0.60475934,3.2803714,-2.579696,0.046859037,-0.23905918,2.6928294,-3.2272363,0.3718984,street_music
-195.76784,187.03517,-3.761131,11.817475,-8.066563,0.5345559,-16.99015,13.344564,-19.416832,3.5549536,-12.771885,-2.9034479,-22.074638,-15.205191,-17.591366,-5.028029,-15.156495,-3.5157814,-1.4309586,-0.36685425,-7.859815,-7.5634356,-10.688005,-5.0701923,-10.000556,-15.575064,-4.0702567,-0.8765812,-4.266479,-6.211155,1.8864716,1.6644511,0.4221502,-4.9891405,-0.12991819,-4.96801,-0.68063146,-0.82681555,-0.49132106,-3.606618,air_conditioner
-116.25157,159.5153,-78.39138,5.6734805,-32.778393,6.324623,-5.1611915,14.076025,-2.4301147,17.4349,5.090663,12.228922,-1.1665374,-3.5891237,-10.079936,-8.498733,-15.120185,-2.9403107,-8.949206,-4.499233,-1.4917113,-0.15264353,-2.987242,-1.6457752,-3.6168203,-2.3421905,1.5200038,-1.5061806,-4.5882616,-2.3393836,0.68891287,-2.6989863,-1.2787026,-1.1282383,-1.2534095,0.12285288,1.6601834,-0.38002315,-1.6914963,0.7653559,siren
-175.74666,94.542145,-7.927477,37.689545,-27.071224,20.687847,-21.416227,10.838502,-8.409699,1.6799803,-19.207956,10.463932,-9.06044,18.385174,-1.770506,9.283783,-12.483799,5.9267273,-13.803113,6.348749,-2.988501,1.9120302,0.21376681,-0.6675245,-2.6437755,4.0979795,-3.2520268,0.19934364,-3.3095915,5.598002,-2.3051958,0.49325535,-3.2649105,-0.79165655,-6.27115,4.3453646,-3.0803392,3.2915165,-3.8737102,2.579188,jackhammer
-377.40643,143.73866,-6.485657,51.354656,-2.0629692,10.879797,-0.948786,7.0135098,2.6544318,8.646755,4.161934,13.054035,17.708906,13.185155,2.187293,-12.146922,-18.056068,10.228488,7.9163966,-15.338709,-15.256807,4.5401983,31.844522,8.422304,-10.486548,10.419833,16.659708,-20.32346,-23.281055,9.283256,11.429047,-22.978691,-15.40553,22.98419,2.1326597,4.415459,26.944748,-18.630568,-18.370989,22.489944,street_music
-483.93967,86.46896,-13.4974,-7.28789,-37.035976,-21.649633,-45.846977,-17.45654,-21.547976,-0.1987878,-19.288744,-5.698008,-15.204881,-3.009292,-18.22335,-14.101444,-19.792786,-7.0520163,-11.991346,-3.3156428,-5.058806,2.939915,-1.6987631,0.42266053,-3.0737019,0.6688326,-2.150736,-1.1809045,-2.161387,1.0459107,0.19377504,-0.23760909,-1.407192,-0.86525244,-1.1649237,-0.4439408,-0.18984017,-1.0053695,0.6889069,0.5693467,dog_bark
-665.5212,160.05177,-1.3458986,-0.4571849,6.8177037,19.413681,8.4929905,18.020155,0.6499243,21.824455,-2.9194658,-3.2653887,-4.1090517,9.442612,-3.1303418,0.05038858,-6.9466567,-1.8902959,0.7135119,-2.1680193,-5.405175,0.5821122,2.1991117,-1.2105864,-2.3020341,-2.317183,0.45846468,-2.8445363,-1.402952,-1.370101,0.32220024,-1.8721486,-0.824693,-2.001251,-1.1782095,-3.0954936,-1.0719926,-1.0174835,-1.1209189,-4.1664815,siren
-209.13509,125.76146,-7.966413,22.027071,-17.48811,6.2053456,-29.060095,-16.025013,-33.943787,-6.7996325,-27.988535,-7.165911,-20.114069,-9.579714,-24.97882,-6.4593625,-20.451382,-10.373567,-14.273694,-11.739907,-18.928066,-4.9548116,-7.484172,-6.3331823,-11.198043,-5.100935,-5.4821596,-2.9168007,-5.1025276,-3.6199281,-6.567249,-5.7071886,-6.4264803,-5.108885,-3.7406063,-4.8995166,-3.7907581,-0.39671144,2.4981115,2.994462,street_music
-122.00748,141.48766,-31.45921,28.098396,-20.83008,26.281181,-13.833201,17.030243,-16.620571,8.558324,-15.125604,11.09466,-8.337347,12.220791,-5.2654357,9.5125065,-9.005255,5.0825553,-5.808111,1.3872563,-12.821478,-3.2547667,-0.24864763,4.1363277,-6.302275,6.922819,-2.7421496,0.8482177,1.2348019,5.8312807,2.4506962,1.6544017,-5.9745245,0.50690776,-2.9145377,2.055483,-1.1437587,-0.17330846,4.327659,2.9786644,air_conditioner
-339.91574,109.178764,-37.32081,39.799957,-14.805029,24.399403,-12.127368,7.119489,1.3631108,13.942037,-2.3602874,2.811458,-3.9922206,9.489226,2.9046984,6.905197,-1.953118,3.6840239,-0.854301,0.90259916,0.8742045,8.447641,7.762166,12.097235,9.661801,1.6953905,-5.1022887,-9.089368,-7.480311,-4.5560184,0.46909192,-0.7710878,0.06946304,2.1906104,7.0883455,5.1683073,3.6740296,1.5630909,4.0875835,1.4882448,air_conditioner
-258.39536,152.0076,-47.36883,14.306308,-1.4899144,26.19409,-15.560723,11.355696,-8.190092,10.772328,-6.1390967,4.57769,-9.015117,-0.66343266,-1.4414278,-2.4679234,-8.998216,7.0623884,-0.1843009,1.5198478,-1.4782356,6.8851213,-0.44287875,2.7547374,-6.411209,2.9185872,-0.9860717,2.2557235,-4.7236757,-3.1390505,1.7438732,5.018774,-4.1592565,2.7622325,0.14831002,4.246166,0.10610188,-3.5944605,-5.15878,-1.1589583,air_conditioner
-243.28766,95.36297,-71.93083,72.43277,22.212368,-12.543592,-2.3720732,46.47322,-4.9439907,11.4711685,-1.3168352,14.145398,-6.9036393,10.856989,-7.5665655,3.5646186,-6.687795,2.6590343,-7.6159906,4.108966,-1.7789874,3.2729933,-5.6550145,1.6342756,-2.97659,2.0845208,-1.1399173,2.510698,-3.4795635,-0.27930576,-3.6478314,-1.7394813,-2.926309,0.07318115,-0.7821769,-0.080780566,-0.6135133,0.83228666,-0.55177844,-0.7215136,children_playing
-176.91791,147.19629,-59.49153,14.785538,0.9408636,10.692011,-3.6136217,24.66721,-16.60947,14.051334,-6.9480667,-0.8257732,-8.462417,10.260559,2.5037296,11.114494,3.2446299,9.835976,1.2010425,5.4321637,-9.018355,-12.350975,-7.323327,4.597732,5.522651,-4.65918,-10.0280905,9.353452,18.851112,0.43992025,-24.02642,-17.189665,13.916269,15.617582,6.0485253,2.8648217,1.3654051,-18.118093,-17.700882,11.770514,car_horn
-222.47878,157.95683,-61.82898,23.554989,-11.232047,14.508122,2.2901108,16.513878,-13.95197,9.644431,-1.2173058,1.7379544,-6.293451,15.812918,2.1320405,13.25947,10.979744,10.113281,0.06104123,0.23606177,-16.218786,-0.13873892,4.7270007,5.35828,-5.734953,-5.4004393,3.3018973,12.462512,2.3504188,-14.374052,-9.8793335,14.46685,17.18946,-0.45298415,-3.0625815,-4.96913,-8.884649,1.1392336,14.456978,7.2144,car_horn
-229.25084,103.44113,-75.96886,7.7093344,13.736469,16.186537,-39.46177,-13.885892,15.853696,22.285082,-4.116708,3.4629018,-10.295853,-11.800134,10.888969,7.508166,-6.580299,19.099775,-2.7936668,-17.111366,-6.0624776,1.4640484,12.16563,-7.467542,13.316965,-1.4030005,-9.484056,2.5379121,-3.4012237,0.23059867,5.995997,6.2741246,-5.857576,2.566966,-3.2867322,2.4384286,-0.9624738,2.2929246,0.9171727,-6.649085,dog_bark
-328.29077,247.12454,-22.754599,14.478563,10.399804,4.6559777,15.339305,2.2735276,6.6650467,8.360585,4.218428,4.0897727,-0.25467724,-1.3111876,4.961128,7.977736,4.5912166,-4.430001,-8.243689,-1.8498932,-0.05323604,-1.7688261,2.386351,-0.19981186,-6.2059,-6.2100477,-4.6650357,-1.4299158,0.3912993,1.3196138,5.032108,5.716749,0.9100717,-3.2773974,-6.1186433,-7.45006,-3.5896108,0.29328585,-0.5582646,0.051786207,air_conditioner
-109.22014,92.35495,-19.123213,25.25572,-26.335768,18.907001,-16.645159,11.670053,-10.508516,13.48024,-7.3213754,18.546618,-19.42209,6.6287885,-7.749851,9.691138,-6.171581,4.8374376,-5.3905497,0.9342856,-0.4034094,6.0609484,-6.579532,1.9196043,-7.2232666,3.9030852,-9.502066,0.38808852,-6.2966943,4.4955497,1.2333164,3.3201978,-0.70335734,1.4237212,-1.8115503,1.8329313,-2.082602,1.5718943,-2.9861195,-0.118033305,engine_idling
-87.17995,93.94547,-8.153289,30.899862,1.4022982,30.938984,-12.533071,23.332731,-14.616525,19.32411,-9.590394,7.287465,-11.725672,10.1805935,-9.99583,13.024614,-3.2662418,13.431711,-10.037518,2.69376,-4.4192405,4.310986,-7.2888694,2.787775,-6.741868,1.9469813,-1.9276847,4.6265807,-1.4176666,4.3710394,2.0229583,0.56428415,-0.8363311,5.94218,-0.48353538,2.3730562,-3.3290021,-2.3015256,-4.8855596,-1.4955279,jackhammer
-116.48308,60.03711,-41.758503,28.609776,-23.598438,16.339256,-36.668396,10.029984,-8.766798,27.451506,-10.351348,17.053333,-4.697667,5.375468,-18.552546,4.2279096,-9.27897,4.3390083,-9.393365,-4.305296,-14.483083,-2.7057104,-7.241833,0.098426975,-7.0609646,1.6790433,-5.864127,3.7032971,-3.626927,-2.808485,-7.7552214,-3.1068468,-9.345707,-2.3141224,-3.2704716,0.25655147,-3.690106,1.4583023,-6.480373,-0.74901056,jackhammer
-382.03284,117.39576,-0.2665156,38.814728,-4.148976,14.305307,-1.2959232,13.263412,-5.6682568,11.518645,-1.7345939,7.8826137,-3.4010346,7.557885,-4.305019,9.729038,-2.8059847,8.592114,-2.3752804,6.1179953,-5.1344366,4.1239195,-4.15988,2.183387,-2.5481503,0.49443254,-2.3915803,1.5304629,-3.7752934,5.2625093,-4.1873546,4.8931713,-1.1582361,1.955611,-2.5090826,1.2152582,-3.8964956,-0.028529838,-0.34240243,0.22036289,street_music
-105.63147,93.273895,-21.210138,24.745304,-25.107857,21.162575,-17.365309,12.461875,-12.224301,13.308071,-7.054979,17.46655,-19.244095,6.4631476,-6.7664165,9.852114,-4.3174753,6.6282964,-2.3976152,2.0120137,1.8564707,6.2218704,-5.890062,3.0085008,-6.968733,5.3660507,-9.558426,1.187294,-5.087746,5.673033,3.3769457,3.6493464,0.33691716,2.2317731,-0.88002324,2.4779496,-0.35672766,1.922304,-3.3548408,1.4092268,engine_idling
-301.4535,86.95348,-3.851601,37.579422,-14.672329,24.717237,-8.044296,13.323835,-3.8606591,3.5339017,-5.2332325,-0.4330543,0.7193503,-5.4849677,-3.6185634,1.7344173,-4.3495736,4.6979613,-11.139567,7.44139,-11.16666,9.428691,-11.443375,5.9306374,-7.474889,2.762755,-2.0275347,0.7305242,-1.0215839,-0.8927771,1.8892679,-0.64708334,-0.13326727,-2.7238836,-0.9202768,-1.5609789,0.2013595,-0.3839765,0.74525446,-2.0887742,children_playing
-262.0893,136.11281,-15.247942,46.108685,-3.6457534,20.658907,-6.8784647,3.5812979,-8.116752,13.349689,-7.32686,13.374846,-7.979904,8.077528,-5.4306755,0.44665226,-4.794107,-0.11416952,-3.5690799,2.840499,-6.869907,0.43376958,-4.236387,-0.14272483,-2.6482604,-1.465457,-1.3606039,-0.1959315,-2.3272576,-2.4639413,-1.6169425,-1.9629097,-2.8996918,-4.864946,-3.746085,-3.7453945,-4.0013347,-3.2371898,-2.6756783,-3.4804173,street_music
-34.760147,164.58827,-62.000916,13.581844,-28.020828,6.4367476,-22.693092,0.057103224,-21.72216,-1.0903366,-13.52927,0.8725479,-11.959216,0.38187444,-8.330438,1.9560688,-5.2090497,2.3162944,-3.3329887,0.3297064,-4.190342,-2.133639,-3.5592418,0.53098166,-0.9344532,0.040319588,-0.8670731,-0.20828713,-0.6167298,-0.5282693,-1.3269231,-1.437433,-1.6538587,-0.6976069,-0.8960463,0.71545756,-0.13700457,-0.010397986,-0.39807585,-1.4905683,gun_shot
-415.5607,160.3967,55.97269,61.0951,20.526913,42.220806,6.5909967,24.656416,1.4273663,11.761861,1.2363853,5.4823384,0.7912719,4.96772,-6.810423,0.7742106,-5.535602,-1.4854108,-0.5939855,-6.5409646,-9.852921,-10.062126,-7.1601944,-9.60911,-5.785617,-4.6007905,-0.4466733,-0.47952315,1.873047,3.9458787,5.336398,2.8121634,5.3835974,-0.24042147,2.0386763,-1.0493131,-0.7566831,-1.7092645,-3.1100466,0.48315817,engine_idling
-70.09724,135.00928,-39.09432,32.547955,-22.830217,22.38944,-13.915686,19.19095,-13.6770315,10.057272,-15.628048,10.361671,-9.684594,9.486154,-7.6556745,3.8027985,-10.510184,4.0114536,-5.731108,7.3820715,-0.98931277,4.730264,-3.8654962,0.95354587,-3.269092,0.24931274,-0.7640746,2.3432434,-6.2806797,-4.223597,-6.7112556,0.7103781,-4.384762,-1.0503596,-2.20239,-3.788124,-2.7605224,-5.369079,-1.3161252,-3.0550275,jackhammer
-214.30724,15.671779,41.51626,36.033707,-12.123918,10.487707,-12.626064,3.5186336,-6.467847,0.8439805,3.114449,11.075243,-9.653652,3.9107554,-13.853704,6.476557,-8.589584,-1.7983453,-4.822104,-4.9982,4.6808987,3.0739634,6.1840587,0.36417878,1.9057893,3.0355299,4.625431,3.3407297,-2.3242395,0.16651088,-2.8574426,3.0160499,-0.4812556,-0.005036459,-3.8600984,-0.3404491,-1.5147077,3.4650335,-1.5467703,-1.728842,drilling
-415.6698,158.63136,54.023495,64.80745,23.124786,40.971294,4.327451,24.081013,2.4104,12.9763975,1.6358932,4.736625,0.32098117,4.624169,-6.8673224,0.48476484,-5.0954294,-1.1384733,-1.5978955,-8.066241,-9.05862,-10.94593,-8.043477,-9.512997,-5.066915,-3.2177978,0.19751343,-0.27835536,2.1887681,3.6665084,4.9433856,2.9735143,4.572533,0.063832164,2.0824504,-1.4971831,0.89656323,-1.1049124,-3.208844,-0.33292052,engine_idling
-274.4503,72.89198,-65.037796,29.131758,-25.375643,-14.397484,-20.834845,-2.830203,-7.664482,-0.96458143,-30.15678,-4.5713387,-13.043836,-4.7889247,-11.185035,-6.774393,1.7348604,0.8053776,9.326729,18.315096,13.773713,9.650972,7.168611,15.867831,5.7460427,6.029922,-3.4875615,-6.239792,-1.4457052,-13.614711,-4.964035,-8.104068,1.3953657,-4.5706997,-4.975554,0.8787401,7.52551,-3.2768693,-9.337432,-0.6693172,street_music
